Sku,WebSku,ProdReference,Size,Capacity,ColorDesc1,ColorHex1,ColorDesc2,ColorHex2,ColorCode,OptionalImage1,OptionalImage2,YourPrice,MinQt1,Price1,MinQt2,Price2,MinQt3,Price3,MinQt4,Price4,MinQt5,Price5,MinQt6,Price6,MinQt7,Price7,MinQt8,Price8,MinQt9,Price9,MinQt10,Price10
97376-127,97376-127,97376,,,Cromado satinado,#868686,,,127,97376_127.jpg,,9.9,1.0,9.9,,,,,,,,,,,,,,,,,,
97384-103,97384-103,97384,,,Preto,#000000,,,103,97384_103.jpg,,,1.0,59.0,10.0,57.82,50.0,56.94,105.0,56.05,510.0,55.0,,,,,,,,,,
97384-127,97384-127,97384,,,Cromado satinado,#868686,,,127,97384_127.jpg,,,1.0,59.0,10.0,57.82,50.0,56.94,105.0,56.05,510.0,55.0,,,,,,,,,,
97394-106,97394-106,97394,,,Branco,#FFFFFF,,,106,97394_106.jpg,,51.375,1.0,51.375,,,,,,,,,,,,,,,,,,
97396-104,97396-104,97396,,,Azul,#1F3C75,,,104,97396_104.jpg,,,1.0,63.0,10.0,61.74,50.0,60.8,105.0,59.85,510.0,58.5,,,,,,,,,,
97396-113,97396-113,97396,,,Cinza,#999999,,,113,97396_113.jpg,,,1.0,63.0,10.0,61.74,50.0,60.8,105.0,59.85,510.0,58.5,,,,,,,,,,
97397-113,97397-113,97397,,,Cinza,#999999,,,113,97397_113.jpg,,59.9,1.0,59.9,,,,,,,,,,,,,,,,,,
97399-103,97399-103,97399,,,Preto,#000000,,,103,97399_103.jpg,,,1.0,34.0,25.0,33.32,105.0,32.81,255.0,32.3,1050.0,31.5,,,,,,,,,,
97440-107,97440-107,97440,,,Cromado,#d1ced1,,,107,97440_107.jpg,,,1.0,990.0,10.0,970.2,25.0,955.35,50.0,940.5,105.0,920.0,,,,,,,,,,
97441-160,97441-160,97441,,,Natural,#BB8B64,,,160,97441_160.jpg,,,1.0,49.0,25.0,48.02,105.0,47.29,255.0,46.55,510.0,45.5,,,,,,,,,,
97525-103,97525-103,97525,,,Preto,#000000,,,103,97525_103.jpg,,11.9,1.0,11.9,,,,,,,,,,,,,,,,,,
97527-103,97527-103,97527,,,Preto,#000000,,,103,97527_103.jpg,,11.9,1.0,11.9,,,,,,,,,,,,,,,,,,
97529-127,97529-127,97529,,,Cromado satinado,#868686,,,127,97517_97528_97529_127.jpg,,,1.0,29.0,25.0,28.42,255.0,27.99,510.0,27.55,1050.0,27.0,,,,,,,,,,
97539-160,97539-160,97539,,,Natural,#BB8B64,,,160,97539_160.jpg,,11.9,1.0,11.9,,,,,,,,,,,,,,,,,,
97541-103,97541-103,97541,,,Preto,#000000,,,103,97525_97541_103.jpg,,17.9,1.0,17.9,,,,,,,,,,,,,,,,,,
97543-103,97543-103,97543,,,Preto,#000000,,,103,97527_97543_103.jpg,,17.9,1.0,17.9,,,,,,,,,,,,,,,,,,
97907-103,97907-103,97907,,,Preto,#000000,,,103,97907_103.jpg,,,1.0,49.0,25.0,48.02,105.0,47.29,255.0,46.55,510.0,45.5,,,,,,,,,,
97912-106,97912-106,97912,,,Branco,#FFFFFF,,,106,97912_106.jpg,,,1.0,125.0,10.0,123.13,25.0,121.25,50.0,118.13,255.0,115.0,,,,,,,,,,
97919-103,97919-103,97919,,,Preto,#000000,,,103,97919_103.jpg,,49.9,1.0,49.9,,,,,,,,,,,,,,,,,,
97920-103,97920-103,97920,,,Preto,#000000,,,103,97920_103.jpg,,69.9,1.0,69.9,,,,,,,,,,,,,,,,,,
97923-107,97923-107,97923,,,Cromado,#d1ced1,,,107,97923_107.jpg,,59.9,1.0,59.9,,,,,,,,,,,,,,,,,,
97930-160,97930-160,97930,,,Natural,#BB8B64,,,160,97930_160.jpg,,,1.0,47.0,25.0,46.06,105.0,45.36,255.0,44.65,510.0,43.5,,,,,,,,,,
97941-103,97941-103,97941,,,Preto,#000000,,,103,97941_97944_97162_103.jpg,,,1.0,17.9,50.0,17.63,255.0,17.36,510.0,16.92,1050.0,16.5,,,,,,,,,,
97941-105,97941-105,97941,,,Vermelho,#DD2A34,,,105,97941_97944_97162_105.jpg,,,1.0,17.9,50.0,17.63,255.0,17.36,510.0,16.92,1050.0,16.5,,,,,,,,,,
97941-106,97941-106,97941,,,Branco,#FFFFFF,,,106,97941_97944_97162_106.jpg,,,1.0,17.9,50.0,17.63,255.0,17.36,510.0,16.92,1050.0,16.5,,,,,,,,,,
97941-114,97941-114,97941,,,Azul royal,#3C53A0,,,114,97941_97944_97162_114.jpg,,,1.0,17.9,50.0,17.63,255.0,17.36,510.0,16.92,1050.0,16.5,,,,,,,,,,
97942-103,97942-103,97942,,,Preto,#000000,,,103,97942_103.jpg,,22.9,1.0,22.9,,,,,,,,,,,,,,,,,,
97942-106,97942-106,97942,,,Branco,#FFFFFF,,,106,97942_106.jpg,,22.9,1.0,22.9,,,,,,,,,,,,,,,,,,
97943-127,97943-127,97943,,,Cromado satinado,#868686,,,127,97943_97383_127.jpg,,,,,,,,,,,,,,,,,,,,,,
97944-106,97944-106,97944,,,Branco,#FFFFFF,,,106,97941_97944_97162_106.jpg,,7.99,1.0,7.99,,,,,,,,,,,,,,,,,,
97945-103,97945-103,97945,,,Preto,#000000,,,103,97945_103.jpg,,,1.0,73.0,10.0,71.54,50.0,70.45,105.0,69.35,255.0,68.0,,,,,,,,,,
97945-114,97945-114,97945,,,Azul royal,#3C53A0,,,114,97945_114.jpg,,,1.0,73.0,10.0,71.54,50.0,70.45,105.0,69.35,255.0,68.0,,,,,,,,,,
97946-103,97946-103,97946,,,Preto,#000000,,,103,97946_103.jpg,,,1.0,18.9,50.0,18.52,255.0,18.24,510.0,17.96,1050.0,17.5,,,,,,,,,,
97946-106,97946-106,97946,,,Branco,#FFFFFF,,,106,97946_106.jpg,,,1.0,18.9,50.0,18.52,255.0,18.24,510.0,17.96,1050.0,17.5,,,,,,,,,,
97946-109,97946-109,97946,,,Verde,#51A637,,,109,97946_109.jpg,,,1.0,18.9,50.0,18.52,255.0,18.24,510.0,17.96,1050.0,17.5,,,,,,,,,,
97946-114,97946-114,97946,,,Azul royal,#3C53A0,,,114,97946_114.jpg,,,1.0,18.9,50.0,18.52,255.0,18.24,510.0,17.96,1050.0,17.5,,,,,,,,,,
97950-105,97950-105,97950,,,Vermelho,#DD2A34,,,105,97950_105.jpg,,0.49,1.0,0.49,,,,,,,,,,,,,,,,,,
97951-103,97951-103,97951,,,Preto,#000000,,,103,97951_103.jpg,,,1.0,0.79,1050.0,0.77,2550.0,0.77,5100.0,0.76,10100.0,0.75,,,,,,,,,,
97951-106,97951-106,97951,,,Branco,#FFFFFF,,,106,97951_106.jpg,,,1.0,0.79,1050.0,0.77,2550.0,0.77,5100.0,0.76,10100.0,0.75,,,,,,,,,,
97952-103,97952-103,97952,,,Preto,#000000,,,103,97952_103-c.jpg,,,1.0,0.88,1050.0,0.86,2550.0,0.85,5100.0,0.84,10100.0,0.82,,,,,,,,,,
97952-106,97952-106,97952,,,Branco,#FFFFFF,,,106,97952_103_106.jpg,,,1.0,0.88,1050.0,0.86,2550.0,0.85,5100.0,0.84,10100.0,0.82,,,,,,,,,,
97956-133,97956-133,97956,,,Cinza escuro,#4D4D4D,,,133,97956_133.jpg,,,1.0,210.0,10.0,205.8,25.0,202.65,50.0,199.5,105.0,195.0,,,,,,,,,,
98012-105,98012-105,98012,,,Vermelho,#DD2A34,,,105,98012_105.jpg,,,1.0,3.9,255.0,3.84,1050.0,3.78,2550.0,3.69,5100.0,3.6,,,,,,,,,,
98054-103,98054-103,98054,,,Preto,#000000,,,103,98054_103.jpg,,,1.0,2.8,255.0,2.74,2550.0,2.7,5100.0,2.66,10100.0,2.6,,,,,,,,,,
98054-104,98054-104,98054,,,Azul,#1F3C75,,,104,98054_104.jpg,,,1.0,2.8,255.0,2.74,2550.0,2.7,5100.0,2.66,10100.0,2.6,,,,,,,,,,
98054-105,98054-105,98054,,,Vermelho,#DD2A34,,,105,98054_105.jpg,,,1.0,2.8,255.0,2.74,2550.0,2.7,5100.0,2.66,10100.0,2.6,,,,,,,,,,
98054-106,98054-106,98054,,,Branco,#FFFFFF,,,106,98054_106.jpg,,,1.0,2.8,255.0,2.74,2550.0,2.7,5100.0,2.66,10100.0,2.6,,,,,,,,,,
98054-127,98054-127,98054,,,Cromado satinado,#868686,,,127,98054_127.jpg,,,1.0,2.8,255.0,2.74,2550.0,2.7,5100.0,2.66,10100.0,2.6,,,,,,,,,,
98057-128,98057-128,98057,,,Laranja,#EF941B,,,128,98057_128.jpg,,,1.0,9.5,105.0,9.31,510.0,9.17,1050.0,9.03,2550.0,8.8,,,,,,,,,,
98059-105,98059-105,98059,,,Vermelho,#DD2A34,,,105,98059_105.jpg,,4.9,1.0,4.9,,,,,,,,,,,,,,,,,,
98081-104,98081-104,98081,,,Azul,#1F3C75,,,104,98081_104.jpg,,,1.0,4.8,255.0,4.7,1050.0,4.63,2550.0,4.56,5100.0,4.45,,,,,,,,,,
98081-105,98081-105,98081,,,Vermelho,#DD2A34,,,105,98081_105.jpg,,,1.0,4.8,255.0,4.7,1050.0,4.63,2550.0,4.56,5100.0,4.45,,,,,,,,,,
98086-103,98086-103,98086,,,Preto,#000000,,,103,98086_103.jpg,,,1.0,37.0,25.0,36.26,105.0,35.71,255.0,35.15,510.0,34.5,,,,,,,,,,
98093-103,98093-103,98093,,,Preto,#000000,,,103,98093_103.jpg,,2.925,1.0,2.925,,,,,,,,,,,,,,,,,,
98111-127,98111-127,98111,,,Cromado satinado,#868686,,,127,98111_127.jpg,,,1.0,3.9,255.0,3.84,1050.0,3.78,2550.0,3.69,5100.0,3.6,,,,,,,,,,
98113-103,98113-103,98113,,,Preto,#000000,,,103,98113_103.jpg,,,1.0,1.95,510.0,1.92,2550.0,1.89,5100.0,1.84,10100.0,1.8,,,,,,,,,,
