ProdReference,Name,SEOName,Description,ShortDescription,SEOShortDescription,SEOShortDescriptionCap,IsTextil,HasColors,HasSizes,HasCapacitys,CombinedSizes,Gender,DefaultCustomizationIncludedInPrice,AvailableGross,BoxLengthMM,BoxWidthMM,BoxHeightMM,BoxSizeM,BoxWeightKG,BoxVolume,BoxQuantity,BoxInnerQuantity,Multiplier,Taric,Type,TypeCode,SubType,SubTypeCode,MainImage,BoxImage,BagImage,PouchImage,AditionalImageList,AllImageList,Brand,CountryOfOrigin,PvcFree,Properties,ProductCare,WeightGr,Certificates,Composition,Packing,Repacking,RefillType,BatteryType,Materials,PaperSize,PaperGramage,CapacityMah,CapacityGB,VideoLink,InkColor,VideoLinkVimeo,OtherDetails,Sizes,Capacitys,KeyWords,Colors,ProductComponents,RelatedReferences,ProductDefaultComponent,Video360,ProductComponentLocations,ProductComponentDefaultLocation,ProductComponentDefaultLocationAreaMM,ProductComposedLocations,CustomizationTypes,CustomizationDefaultType,CustomizationDefaultTable,CustomizationTables,CustomizationTableOptions,CustomizationDefault,CustomizationDefaultTableMaxColors,CustomizationDefaultHandlingCosts,CustomizationDefaultPrintingLines,IsSeasonal,SeasonalOccasion,SeasonalStartDate,SeasonalEndDate,IsStockOut,OnlineExclusive,CertificateFiles,Weight,Catalogs,UpdateDate
97528,PENROSE 16GB. Pen drive com memória COB,PENROSE 16GB,Pen drive com memória COB em alumínio. Capacidade: 16GB. 12 x 37 x 5 mm,Pen drive com memória COB em alumínio. Capacidade: 16GB,PENROSE 16GB. Pen drive com memória COB,PENROSE 16GB. PEN DRIVE COM MEMÓRIA COB,False,True,False,False,12 x 37 x 5 mm,,False,True,4.6,3.2,2.5,0.460X0.320X0.250,10.28,0.037,1200,80,1,8523.51.90,Tecnologia,0029,Memórias Flash,143,97517_97528_97529_127.jpg,,,,,97517_97528_97529_127.jpg,hi!dea™,,False,,,,,,Polybag,Sem polybag,,,Alumínio,,,,,,,,,,,"usb, pen drives, pendrive, pendrives",Cromado satinado,USB,"97525, 97527, 97529",USB,,"Frente, Verso",Frente,25 x 7,"USB - Frente, USB - Verso",Laser,Laser,LSR1-01-01,"LSR1-01, LSR1-02","LSR1-01-01, LSR1-02-01",USB - Frente (Laser - 25 x 7),1,0.0,97528_1_1_1.png,False,,,,True,False,,1,Stockout,01/02/2025 05:44:30
97529,PENROSE 32GB. Pen drive com memória COB em alumínio,PENROSE 32GB,Pen drive com memória COB em alumínio. Capacidade: 32GB. 12 x 37 x 5 mm,Pen drive com memória COB em alumínio. Capacidade: 32GB,PENROSE 32GB. Pen drive com memória COB em alumínio,PENROSE 32GB. PEN DRIVE COM MEMÓRIA COB EM ALUMÍNIO,False,True,False,False,12 x 37 x 5 mm,,False,True,4.6,3.2,2.5,0.460X0.320X0.250,10.26,0.037,1200,80,1,8523.51.90,Tecnologia,3,Memórias Flash,143,97517_97528_97529_127.jpg,,,,,97517_97528_97529_127.jpg,hi!dea™,China,False,,,,,,Polybag,Sem polybag,,,Alumínio,,,,,,,,,,,"usb, pen drives, pendrive, pendrives",Cromado satinado,USB,"97525, 97543",USB,,"Frente, Verso",Frente,25 x 7,"USB - Frente, USB - Verso",Laser,Laser,LSR1-01-01,"LSR1-01, LSR1-02","LSR1-01-01, LSR1-02-01",USB - Frente (Laser - 25 x 7),1,0.0,97529_1_1_1.png,False,,,,False,False,,1,SPOT,01/03/2025 06:05:12
97539,ATALLA 8GB. Pen drive em bambu 8GB,ATALLA 8GB,Pen drive em bambu com capacidade de 8GB. A cor e o resultado da impressão nos materiais naturais pode variar entre produtos. 59 x 19 x 12 mm,Pen drive em bambu com capacidade de 8GB. A cor e o resultado da impressão nos materiais naturais pode variar entre produtos,ATALLA 8GB. Pen drive em bambu 8GB,ATALLA 8GB. PEN DRIVE EM BAMBU 8GB,False,True,False,False,59 x 19 x 12 mm,,False,True,4.6,3.2,2.5,0.460X0.320X0.250,13.36,0.038,1200,72,1,8523.51.90,Tecnologia,3,Memórias Flash,143,97539_set.jpg,,,,,"97539_set.jpg, 97539_160.jpg, 97539_amb.jpg",hi!dea™,China,False,"Our nature, bamboo",,,,,Polybag,Sem polybag,,,Bambu,,,,,,,,,,,"usb, pen drives, pendrive, pendrives, ecologic, ecologico, ecológicos, eco, produtos eco, sustentável, sustentáveis",Natural,USB,"97525, 97527, 97540",USB,,Clipe,Clipe,30 x 10,USB - Clipe,"Laser, Tampografia",Laser,LSR1-01-01,"LSR1-01, LSR1-02, PDP1-01","LSR1-01-01, LSR1-02-01, PDP1-01-01, PDP1-01-02, PDP1-01-03, PDP1-01-04",USB - Clipe (Laser - 30 x 10),1,0.0,97539_1_1_1.png,False,,,,False,False,,1,"SPOT,Our Nature",01/03/2025 06:05:12
97540,ATALLA 16GB. Pen drive em bambu 16G,ATALLA 16GB,Pen drive em bambu com capacidade de 16GB. 59 x 19 x 12 mm,Pen drive em bambu com capacidade de 16GB,ATALLA 16GB. Pen drive em bambu 16G,ATALLA 16GB. PEN DRIVE EM BAMBU 16G,False,True,False,False,59 x 19 x 12 mm,,False,True,4.6,3.2,2.5,0.460X0.320X0.250,13.28,0.037,1200,72,1,8523.51.90,Tecnologia,0029,Memórias Flash,143,97539_97540_160.jpg,,,,,"97539_97540_160.jpg, 97540_amb.jpg",hi!dea™,,False,bamboo,,,,,Polybag,Sem polybag,,,Bambu,,,,,,,,,,,"usb, pen drives, pendrive, pendrives, ecologic, ecologico, ecológicos, eco, produtos eco, sustentável, sustentáveis",Natural,USB,"97541, 97543",USB,,Clipe,Clipe,30 x 10,USB - Clipe,"Laser, Tampografia",Laser,LSR1-01-01,"LSR1-01, LSR1-02, PDP1-01","LSR1-01-01, LSR1-02-01, PDP1-01-01, PDP1-01-02, PDP1-01-03, PDP1-01-04",USB - Clipe (Laser - 30 x 10),1,0.0,97540_1_1_1.png,False,,,,True,False,,1,Stockout,01/02/2025 05:44:30
97541,MOSFET 16GB. Pen drive em c. sintético 16GB,MOSFET 16GB,Pen drive em c. sintético com capacidade de 16GB. 58 x 27 x 12 mm,Pen drive em c. sintético com capacidade de 16GB,MOSFET 16GB. Pen drive em c. sintético 16GB,MOSFET 16GB. PEN DRIVE EM C. SINTÉTICO 16GB,False,True,False,False,58 x 27 x 12 mm,,False,True,4.6,3.2,2.1,0.460X0.320X0.210,14.7,0.031,400,35,1,8523.51.90,Tecnologia,3,Memórias Flash,143,97525_97541_103-logo.jpg,,,,,"97525_97541_103-logo.jpg, 97525_97541_103.jpg",hi!dea™,China,False,,,,,,Polybag,Sem polybag,,,C. sintético,,,,,,,,,,,"usb, pen drives, pendrive, pendrives",Preto,USB,"97539, 97543",USB,,Frente,Frente,30 x 13,USB - Frente,"Hot stamping, Tampografia, Silk Screen",Tampografia,PDP2-01-01,"HTS1-01, PDP2-01, SCR2-01","HTS1-01-01, PDP2-01-01, SCR2-01-01",USB - Frente (Tampografia - 30 x 13),1,0.0,97541_1_1_1.png,False,,,,False,False,,1,SPOT,01/03/2025 06:05:12
97543,WEINBERG 16GB. Pen drive em c. sintético 16GB,WEINBERG 16GB,Pen drive em c. sintético com capacidade de 16GB. 80 x 21 x 16 mm,Pen drive em c. sintético com capacidade de 16GB,WEINBERG 16GB. Pen drive em c. sintético 16GB,WEINBERG 16GB. PEN DRIVE EM C. SINTÉTICO 16GB,False,True,False,False,80 x 21 x 16 mm,,False,True,4.6,3.4,2.6,0.460X0.340X0.260,14.56,0.041,400,35,1,8523.51.90,Tecnologia,3,Memórias Flash,143,97543_set.jpg,,,,,"97543_set.jpg, 97527_97543_103-c.jpg, 97527_97543_103.jpg",hi!dea™,China,False,,,,,,Polybag,Sem polybag,,,C. sintético,,,,,,,,,,,"usb, pen drives, pendrive, pendrives",Preto,USB,,USB,,"Frente, Metal, Verso",Frente,40 x 10,"USB - Frente, USB - Metal, USB - Verso","Hot stamping, Tampografia, Silk Screen, Laser",Silk Screen,SCR2-01-01,"HTS1-01, PDP1-01, SCR2-01, LSR1-01, LSR1-02, LSR1-03","HTS1-01-01, PDP1-01-01, SCR2-01-01, LSR1-01-01, LSR1-02-01, LSR1-03-01",USB - Frente (Silk Screen - 40 x 10),1,0.0,97543_1_1_1.png,False,,,,False,False,,1,SPOT,01/03/2025 06:05:12
97912,KANDEL. Fones de ouvido wireless em ABS,KANDEL,"Fone de ouvido wireless stereo em ABS. Transmissão sem fios BT v5'0 com autonomia aproximada de 6 horas. Função para atender chamadas, controle de volume e conexão à playlist do dispositivo móvel. Incluso cabo USB para carregar. Fornecidos em caixa com função de carregador. 71 x 55 x 28 mm | Auricular: 47 x 21 x 21 mm","Fone de ouvido wireless stereo em ABS. Transmissão sem fios BT v5.0 com autonomia aproximada de 6 horas. Função para atender chamadas, controle de volume e conexão à playlist do dispositivo móvel. Incluso cabo USB para carregar. Fornecidos em caixa com função de carregador",KANDEL. Fones de ouvido wireless em ABS,KANDEL. FONES DE OUVIDO WIRELESS EM ABS,False,True,False,False,71 x 55 x 28 mm | Auricular: 47 x 21 x 21 mm,,False,True,3.6,3.4,2.5,0.360X0.340X0.250,5.4,0.027,50,20,1,8518.30.00,Tecnologia,3,Auscultadores,131,97912_set.jpg,,,,,"97912_set.jpg, 97912_106-c.jpg, 97912_amb.jpg, 97912_106.jpg, 97912_106-d.jpg, 97912_106-e.jpg",hi!dea™,China,False,Transmissão sem fios BT,,,"MSDS, RED, RoHS, REACH, GPSD",,Plástico bolha,Sem plástico bolha,,,ABS,,,0,0,,,,,,,"fones, headphone, headphones, fones de ouvido, auricular, auriculares, fone auricular, fones auriculares, airpods, fones sem fios, fones com caixa, bluetooth, certificado, certificados",Branco,"Caixa,Auriculares",97922,Caixa,,"Frente, Verso, Auricular Esquerdo",Frente,25 x 25,"Caixa - Frente, Caixa - Verso, Auriculares - Auricular Esquerdo","UV Digital, Tampografia",UV Digital,DUV1-01-F,"DUV1-01, DUV1-02, DUV1-03, PDP3-01, PDP4-01","DUV1-01-F, DUV1-02-F, DUV1-03-F, PDP3-01-01, PDP3-01-02, PDP3-01-03, PDP3-01-04, PDP3-01-05, PDP4-01-01, PDP4-01-02, PDP4-01-03, PDP4-01-04, PDP4-01-05",Caixa - Frente (UV Digital - 25 x 25),4,0.0,97912_1_1_1.png,False,,,,False,False,cert_97912.zip,92,SPOT,01/03/2025 06:05:12
97919,HEARKEEN. Fones de ouvido,HEARKEEN,"Os Hearkeen são fones de ouvido versáteis em ABS e silicone, perfeitos para diversos momentos do dia-a-dia. Devido ao seu design versátil, podem ser usados em ambientes mais profissionais, ou na prática esportiva. A transmissão sem fios BT v5'0, eleva a praticidade destes fones, com um alcance sem fios até 10m. Têm uma frequência de 20Hz-20kHz e potência de 5mW(16Ω). As suas funcionalidades incluem botão para atender chamadas, controle de volume e conexão à playlist do dispositivo móvel. A capacidade da bateria é de 90mAh e a autonomia aproximada em uso de 8h e em standby de 6 dias. Incluso cabo. Fornecido em caixa presente. Auriculares (cada): 33 x 16 x 24 mm | Comprimento da faixa do pescoço: 455 mm | Caixa: 201 x 220 x 40 mm","Os Hearkeen são fones de ouvido versáteis em ABS e silicone, perfeitos para diversos momentos do dia-a-dia. Devido ao seu design versátil, podem ser usados em ambientes mais profissionais, ou na prática esportiva. A transmissão sem fios BT v5.0, eleva a praticidade destes fones, com um alcance sem fios até 10m. Têm uma frequência de 20Hz-20kHz e potência de 5mW(16Ω). As suas funcionalidades incluem botão para atender chamadas, controle de volume e conexão à playlist do dispositivo móvel. A capacidade da bateria é de 90mAh e a autonomia aproximada em uso de 8h e em standby de 6 dias. Incluso cabo. Fornecido em caixa presente",HEARKEEN. Fones de ouvido,HEARKEEN. FONES DE OUVIDO,False,True,False,False,Auriculares (cada): 33 x 16 x 24 mm | Comprimento da faixa do pescoço: 455 mm | Caixa: 201 x 220 x 40 mm,,False,True,5.2,3.85,5.65,0.520X0.385X0.565,14.2,0.113,90,20,1,8518.30.00,Tecnologia,0029,Auscultadores,131,97919_set.jpg,97919_103-box.jpg,,,,"97919_set.jpg, 97919_103-box.jpg, 97919_amb.jpg, 97919_103.jpg, 97919_103-c.jpg, 97919_103-d.jpg, 97919_103-e.jpg, 97919_103-f.jpg",Ekston,China,False,,,,"MSDS, RoHS, RED",,,Embalagem Original,,,ABS e silicone,,,90,0,,,,,,,"fones, auriculares, ekston, bluetooth, certificado, certificados",Preto,"Auriculares,Caixa","97922, 97923, 57913, 57914",Auriculares,,"Lateral interior, Corpo",Corpo,20 x 5,"Auriculares - Lateral interior, Caixa - Corpo","Tampografia, UV Digital, Silk Screen",Tampografia,PDP3-01-01,"PDP3-01, DUV1-01, DUV1-02, DUV1-03, DUV1-04, DUV1-05, DUV1-06, SCR2-01","PDP3-01-01, DUV1-01-F, DUV1-02-F, DUV1-03-F, DUV1-04-F, DUV1-05-F, DUV1-06-F, SCR2-01-01",Auriculares - Lateral interior (Tampografia - 20 x 5),1,0.0,97919_1_1_1.png,False,,,,True,False,,125,Stockout,01/02/2025 05:44:30
97920,MAGNET. Carregador wireless,MAGNET,"O MAGNET é um carregador wireless robusto, de design moderno em zinco e acrílico. Este carregador é compatível com smartphones que têm tecnologia de carregamentos sem fios, ideal para usar comodamente em casa ou no escritório. Incluso indicador de carga LED e tem uma potência de carregamento máxima de 10W. Com cabo USB-C de 1 metro incluso. Fornecido em caixa presente. 108 x 96 x 15 mm | Caixa: 157 x 179 x 34 mm","O MAGNET é um carregador wireless robusto, de design moderno em zinco e acrílico. Este carregador é compatível com smartphones que têm tecnologia de carregamentos sem fios, ideal para usar comodamente em casa ou no escritório. Incluso indicador de carga LED e tem uma potência de carregamento máxima de 10W. Com cabo USB-C de 1 metro incluso. Fornecido em caixa presente",MAGNET. Carregador wireless,MAGNET. CARREGADOR WIRELESS,False,True,False,False,108 x 96 x 15 mm | Caixa: 157 x 179 x 34 mm,,False,True,2.78,3.55,3.1,0.278X0.355X0.310,14.0,0.031,40,1,1,8504.40.10,Tecnologia,0029,Carregadores e adaptadores,132,97920_set.jpg,97920_103-box.jpg,,,,"97920_set.jpg, 97920_103-box.jpg, 97920_amb.jpg, 97920_103.jpg, 97920_103-c.jpg, 97920_103-d.jpg, 97920_103-e.jpg, 97920_103-f.jpg",Ekston,China,False,LED,,,"MSDS, RoHS, RED",,,Embalagem Original,,,Zinco. Acrílico,,,0,,,,,,,,"carregador, carregadores, ekston, certificado, certificados",Preto,"Carregador wireless,Caixa",97921,Carregador wireless,,"Metal superior, Superior, Corpo",Corpo,20 x 5,"Carregador wireless - Metal superior, Carregador wireless - Superior, Caixa - Corpo","Laser, UV Digital, Silk Screen",Laser,LSR1-01-01,"LSR1-01, LSR1-02, LSR1-03, DUV1-01, DUV1-02, DUV1-03, DUV1-04, SCR2-01","LSR1-01-01, LSR1-02-01, LSR1-03-01, DUV1-01-F, DUV1-02-F, DUV1-03-F, DUV1-04-F, SCR2-01-01",Carregador wireless - Metal superior (Laser - 20 x 5),1,0.0,97920_1_1_1.png,False,,,,True,False,,291,Stockout,01/02/2025 05:44:30
97923,VIBRATION. Fones de ouvido em metal e ABS,VIBRATION,"Os VIBRATION são fones de ouvido, com fios, em metal e ABS de design moderno que se destacam pelo seu acabamento metalizado nos vários detalhes do produto. Tem uma frequência de 20Hz-20kHz (16Ω), microfone e botão para atender chamadas. Incluso cabo de 1.3 m (Jack 3.5 mm). Fornecidos em caixa presente. 20 x 18 x 20 mm | Caixa: 88 x 97 x 45 mm","Os VIBRATION são fones de ouvido, com fios, em metal e ABS de design moderno que se destacam pelo seu acabamento metalizado nos vários detalhes do produto. Tem uma frequência de 20Hz-20kHz (16Ω), microfone e botão para atender chamadas. Incluso cabo de 1,3 m (Jack 3,5 mm). Fornecidos em caixa presente",VIBRATION. Fones de ouvido em metal e ABS,VIBRATION. FONES DE OUVIDO EM METAL E ABS,False,True,False,False,20 x 18 x 20 mm | Caixa: 88 x 97 x 45 mm,,False,True,4.4,4.1,3.0,0.440X0.410X0.300,12.5,0.054,80,1,1,8518.30.00,Tecnologia,3,Auscultadores,131,97923_set.jpg,97923_107-box.jpg,,,,"97923_set.jpg, 97923_107-box.jpg, 97923_amb.jpg, 97923_107.jpg, 97923_107-c.jpg, 97923_107-d.jpg, 97923_107-e.jpg",Ekston,China,False,,,,"MSDS, EMC, RoHS, EMC, REACH",,,Embalagem Original,,,Metal. ABS,,,0,0,,,,,,,"fones, auriculares, ekston, certificado, certificados",Cromado,"Auriculares,Caixa","97360, 57913, 57914",Auriculares,,"Verso controlo, Tampa",Tampa,14 x 3,"Auriculares - Verso controlo, Caixa - Tampa","Laser, UV Digital, Silk Screen",Laser,LSR1-01-01,"LSR1-01, DUV1-01, DUV1-02, DUV1-03, DUV1-04, SCR2-01","LSR1-01-01, DUV1-01-F, DUV1-02-F, DUV1-03-F, DUV1-04-F, SCR2-01-01",Auriculares - Verso controlo (Laser - 14 x 3),1,0.0,97923_1_1_1.png,False,,,,False,False,cert_97923.zip,57,SPOT,01/03/2025 06:05:12
97930,"RE-LINEU. Caixa de som portátil com microfone, em fibra de palha de trigo e ABS 100% reciclado",RE-LINEU,"Caixa de som portátil com microfone, em fibra de palha de trigo e ABS 100% reciclado, com transmissão sem fios BT 5'3. Tem potência de 3W, bateria com 400 mAh e autonomia aproximada de 4h30. Permite ainda as funções de atender chamadas, leitor de cartões microSD, entrada AUX e reprodução automática via porta USB-A. Incluso cabo de carregamento USB. Fornecido em caixa presente de papel kraft reciclado que pode ser reutilizada como suporte de celular. A grelha é fornecida solta para pedidos não personalizados. ø62 x 48 mm","Caixa de som portátil com microfone, em fibra de palha de trigo e ABS 100% reciclado, com transmissão sem fios BT 5.3. Tem potência de 3W, bateria com 400 mAh e autonomia aproximada de 4h30. Permite ainda as funções de atender chamadas, leitor de cartões microSD, entrada AUX e reprodução automática via porta USB-A. Incluso cabo de carregamento USB. Fornecido em caixa presente de papel kraft reciclado que pode ser reutilizada como suporte de celular. A grelha é fornecida solta para pedidos não personalizados","RE-LINEU. Caixa de som portátil com microfone, em fibra de palha de trigo e ABS 100% reciclado","RE-LINEU. CAIXA DE SOM PORTÁTIL COM MICROFONE, EM FIBRA DE PALHA DE TRIGO E ABS 100% RECICLADO",False,True,False,False,ø62 x 48 mm,,False,True,3.4,3.4,3.4,0.340x0.340x0.340,12.2,0.039,100,1,1,8518.21.00,Tecnologia,3,Mini Colunas,133,97930_set.jpg,97930_160-box.jpg,,,,"97930_set.jpg, 97930_160-box.jpg, 97930_amb.jpg, 97930_160.jpg, 97930_160-c.jpg, 97930_160-d.jpg",hi!dea™,China,False,"Transmissão sem fios BT, Fornecido em caixa de oferta, Our nature, ABS reciclado",,,"RED, RoHS, REACH, GPSR",,Caixa de oferta,Caixa de oferta,,,,,,300,0,,,,,,,"97930, caixas de som, caixas de som portáteis, bluetooth, ecologic, ecologico, ecológicos, eco, produtos eco, sustentável, sustentáveis, 57930",Natural,Coluna,"57252, 57256, 97095, 97098, 97097, 97125",Coluna,,Lateral,Lateral,15 x 20,Coluna - Lateral,Tampografia,Tampografia,PDP1-01-01,PDP1-01,PDP1-01-01,Coluna - Lateral (Tampografia - 15 x 20),1,0.0,97930_1_1_1.png,False,,,,False,False,,117,"SPOT,Our Nature",01/03/2025 06:05:12
97941,BIT 1'6. Bateria portátil em ABS,BIT 1.6,"Bateria portátil em ABS. Bateria de lítio com capacidade de 1'600 mAh, tempo de vida ≥ 500 ciclos e com uma porta de saída USB-A. Incluso cabo USB para carregar a bateria. 96 x 22 x 24 mm","Bateria portátil em ABS. Bateria de lítio com capacidade de 1.600 mAh, tempo de vida ≥ 500 ciclos e com uma porta de saída USB-A. Incluso cabo USB para carregar a bateria",BIT 1.6. Bateria portátil em ABS,BIT 1.6. BATERIA PORTÁTIL EM ABS,False,True,False,False,96 x 22 x 24 mm,,False,True,3.5,1.5,2.5,0.350X0.150X0.250,7.34,0.013,100,50,1,8507.60.00,Tecnologia,3,Baterias,24,97941_set.jpg,,,,,"97941_set.jpg, 97941_106-c.jpg, 97941_97944_97162_c.jpg, 97941_97944_97162_103.jpg, 97941_103-c.jpg, 97941_97944_97162_105.jpg, 97941_97944_97162_106.jpg, 97941_97944_97162_114.jpg",hi!dea™,China,False,,,,,,Polybag,Sem polybag,,,ABS,,,,,,,,,,,"carregador portátil, carregadores portáteis, baterias portáteis, powerbank, powerbanks, power bank, power banks, 97375","Azul royal, Branco, Preto, Vermelho",Bateria portátil,"97376, 97384, 97077, 97079, 97946, 97942, 97943, 97944, 57323, 57909, 57915, 57344",Bateria portátil,,Superior,Superior,85 x 15,Bateria portátil - Superior,"UV Digital, Silk Screen",Silk Screen,SCR2-01-01,"DUV1-01, DUV1-02, DUV1-03, DUV1-04, SCR2-01","DUV1-01-F, DUV1-02-F, DUV1-03-F, DUV1-04-F, SCR2-01-01, SCR2-01-02",Bateria portátil - Superior (Silk Screen - 85 x 15),2,0.0,97941_1_1_1.png,False,,,,False,False,,1,SPOT,01/03/2025 06:05:12
97942,BARIUM 4'0. Bateria portátil em ABS e bateria em lítio 4'000 mAh,BARIUM 4.0,"Bateria portátil em ABS. Bateria de lítio com capacidade de 4'000 mAh, tempo de vida ≥ 500 ciclos, uma porta USB-C de entrada e uma USB-A de saída. Incluso cabo USB-C para carregar a bateria. 100 x 55 x 25 mm","Bateria portátil em ABS. Bateria de lítio com capacidade de 4.000 mAh, tempo de vida ≥ 500 ciclos, uma porta USB-C de entrada e uma USB-A de saída. Incluso cabo USB-C para carregar a bateria",BARIUM 4.0. Bateria portátil em ABS e bateria em lítio 4.000 mAh,BARIUM 4.0. BATERIA PORTÁTIL EM ABS E BATERIA EM LÍTIO 4.000 MAH,False,True,False,False,100 x 55 x 25 mm,,False,True,2.5,1.5,4.0,0.250X0.150X0.400,8.36,0.015,50,0,1,8507.60.00,Tecnologia,3,Baterias,24,97942_set.jpg,,,,,"97942_set.jpg, 97942_103.jpg, 97942_106.jpg",hi!dea™,China,False,,,,,,Polybag,Sem polybag,,,ABS,,,,,,,,,,,"carregador portátil, carregadores portáteis, baterias portáteis, powerbank, powerbanks, power bank, power banks, 97377, powerbank, powerbanks","Branco, Preto",Bateria portátil,"97376, 97384, 97942, 97943, 97944, 57323, 57909, 57915, 57344",Bateria portátil,,Superior,Superior,90 x 45,Bateria portátil - Superior,"UV Digital, Silk Screen",Silk Screen,SCR2-01-01,"DUV1-01, DUV1-02, DUV1-03, DUV1-04, SCR2-01","DUV1-01-F, DUV1-02-F, DUV1-03-F, DUV1-04-F, SCR2-01-01, SCR2-01-02",Bateria portátil - Superior (Silk Screen - 90 x 45),2,0.0,97942_1_1_1.png,False,,,,False,False,,1,SPOT,01/03/2025 06:05:12
97943,LAMBDA 4'0. Bateria portátil em alumínio e bateria em lítio 4'000 mAh,LAMBDA 4.0,"Bateria portátil em alumínio. Bateria de lítio com capacidade de 4'000 mAh, tempo de vida ≥ 500 ciclos e com entrada/saída 5V/1A. Incluso cabo USB / micro USB para carregar a bateria. Fornecida em caixa presente. 91 x 56 x 24 mm","Bateria portátil em alumínio. Bateria de lítio com capacidade de 4.000 mAh, tempo de vida ≥ 500 ciclos e com entrada/saída 5V/1A. Incluso cabo USB / micro USB para carregar a bateria. Fornecida em caixa presente",LAMBDA 4.0. Bateria portátil em alumínio e bateria em lítio 4.000 mAh,LAMBDA 4.0. BATERIA PORTÁTIL EM ALUMÍNIO E BATERIA EM LÍTIO 4.000 MAH,False,True,False,False,91 x 56 x 24 mm,,False,True,2.9,2.4,2.6,0.290X0.240X0.260,8.6,0.018,50,25,1,8507.60.00,Tecnologia,0029,Baterias,24,97943_set.jpg,97943_box.jpg,,,,"97943_set.jpg, 97943_97383_103.jpg, 97943_box.jpg, 97943_97383_127.jpg",hi!dea™,,False,Fornecido em caixa de oferta,,,,,Polybag,Sem polybag,,,Alumínio,,,,,,,,,,,"carregador portátil, carregadores portáteis, baterias portáteis, powerbank, powerbanks, power bank, power banks, 97378, power, power bank, power banks","Cromado satinado, Preto",Bateria portátil,,Bateria portátil,,Superior,Superior,80 x 32,Bateria portátil - Superior,Laser,Laser,LSR1-01-01,"LSR1-01, LSR1-02, LSR1-03, LSR1-04, LSR1-05","LSR1-01-01, LSR1-02-01, LSR1-03-01, LSR1-04-01, LSR1-05-01",Bateria portátil - Superior (Laser - 80 x 32),1,0.0,97943_1_1_1.png,False,,,,True,False,,1,Stockout,01/02/2025 05:44:30
97945,LUMINA X. Bateria portátil em ABS com LED 10'000 mAh,LUMINA X,"Bateria portátil em ABS com LED. Bateria de lítio com capacidade de 10'000 mAh e tempo de vida ≥ 500 ciclos. Com uma porta de entrada micoUSB, uma porta USB-C de entrada/saída e uma porta de saída USB-A. Incluso cabo USB-C para carregar a bateria. 150 x 70 x 11 mm","Bateria portátil em ABS com LED. Bateria de lítio com capacidade de 10.000 mAh e tempo de vida ≥ 500 ciclos. Com uma porta de entrada micoUSB, uma porta USB-C de entrada/saída e uma porta de saída USB-A. Incluso cabo USB-C para carregar a bateria",LUMINA X. Bateria portátil em ABS com LED 10.000 mAh,LUMINA X. BATERIA PORTÁTIL EM ABS COM LED 10.000 MAH,False,True,False,False,150 x 70 x 11 mm,,False,True,3.5,2.0,2.3,0.350X0.200X0.230,9.02,0.016,30,10,1,8507.60.00,Tecnologia,3,Baterias,24,97945_set.jpg,,,,,"97945_set.jpg, 97945_103.jpg, 97945_114.jpg",hi!dea™,China,False,LED,,,,,Polybag,Sem polybag,,,ABS,,,,,,,,,,,"carregador portátil, carregadores portáteis, baterias portáteis, powerbank, powerbanks, power bank, power banks, 97901, 28071","Azul royal, Preto",Bateria portátil,"97384, 57078, 57905, 57909, 57915, 97094, 97166, 97167, 97171, 97172",Bateria portátil,,Topo,Topo,130 x 50,Bateria portátil - Topo,"UV Digital, Silk Screen",Silk Screen,SCR2-01-01,"DUV1-01, DUV1-02, DUV1-03, DUV1-04, DUV1-05, DUV1-06, SCR2-01","DUV1-01-F, DUV1-02-F, DUV1-03-F, DUV1-04-F, DUV1-05-F, DUV1-06-F, SCR2-01-01, SCR2-01-02",Bateria portátil - Topo (Silk Screen - 130 x 50),2,0.0,97945_1_1_1.png,False,,,,False,False,,1,SPOT,01/03/2025 06:05:12
